Commune;Code département;Département;EPCI;Code région;Région;Compte;Date de la donnée;Code EPCI;Régime d'exploitation;Puissance de raccordement;Filière;Coordonnées géographiques;Code Insee Commune
Québriac;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;28;2020-12;243500733;Realised;162.72;Solaire;48.356533711, -1.812969972;35233
Quéménéven;29;Finistère;CA Quimper Bretagne Occidentale;53;Bretagne;13;2020-12;200068120;Realised;137.9;Solaire;48.117966101, -4.143763953;29229
Quévert;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;17;2020-12;200068989;Realised;90.3;Solaire;48.463002731, -2.085735173;22259
Radenac;56;Morbihan;CC Pontivy Communauté;53;Bretagne;14;2020-12;245614433;Realised;73.24000000000001;Solaire;47.948990913, -2.713258442;56189
Redon;35;Ille-et-Vilaine;CA Redon Agglomération;53;Bretagne;59;2020-12;243500741;Realised;483.3999999999999;Solaire;47.661137818, -2.080231865;35236
Renac;35;Ille-et-Vilaine;CA Redon Agglomération;53;Bretagne;13;2020-12;243500741;Realised;189.9;Solaire;47.727757499, -1.966806795;35237
Riec-sur-Bélon;29;Finistère;CA Quimperlé Communauté;53;Bretagne;26;2020-12;242900694;Realised;465.45;Solaire;47.849099192, -3.690451166;29236
Rieux;56;Morbihan;CA Redon Agglomération;53;Bretagne;25;2020-12;243500741;Realised;112.30000000000001;Solaire;47.605721338, -2.125693973;56194
Rives-du-Couesnon;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;55;2020-12;200072452;Realised;843.65;Solaire;48.276902875, -1.368765511;35282
Rochefort-en-Terre;56;Morbihan;CC Questembert Communauté;53;Bretagne;2;2020-12;245614383;Realised;56.0;Solaire;47.69896847, -2.344414991;56196
Roscanvel;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;4;2020-12;200066868;;;Solaire;48.319018756, -4.558380655;29238
Rospez;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;25;2020-12;200065928;Realised;163.20000000000002;Solaire;48.735650357, -3.386747129;22265
Rosporden;29;Finistère;CA Concarneau Cornouaille Agglomération;53;Bretagne;22;2020-12;242900769;Realised;97.0;Solaire;47.958116706, -3.800792019;29241
Réminiac;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;3;2020-12;200066785;Realised;178.0;Solaire;47.863505978, -2.252620316;56191
Saint-Abraham;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;2;2020-12;200066785;;;Solaire;47.848178269, -2.406358188;56202
Saint-Adrien;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;3;2020-12;200067981;Realised;37.6;Solaire;48.489387815, -3.132240845;22271
Saint-Armel;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;11;2020-12;200067932;Realised;29.4;Solaire;47.563069754, -2.712663075;56205
Saint-Aubin-du-Cormier;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;20;2020-12;243500774;Realised;118.9;Solaire;48.258394711, -1.421081305;35253
Saint-Avé;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;67;2020-12;200067932;Realised;1289.68;Solaire;47.698639077, -2.741748606;56206
Saint-Briac-sur-Mer;35;Ille-et-Vilaine;CC Côte d'Émeraude;53;Bretagne;11;2020-12;243500725;Realised;28.549999999999997;Solaire;48.61580834, -2.123519023;35256
Saint-Broladre;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;9;2020-12;200070670;;;Solaire;48.580093659, -1.661028605;35259
Saint-Carreuc;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;18;2020-12;200069409;Realised;115.00000000000001;Solaire;48.404089058, -2.749800755;22281
Saint-Clet;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;8;2020-12;200067981;;;Solaire;48.669835528, -3.137211308;22283
Saint-Denoual;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;4;2020-12;200069391;;;Solaire;48.518744912, -2.383675727;22286
Saint-Divy;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;34;2020-12;242900801;Realised;342.0;Solaire;48.454282849, -4.33028153;29245
Saint-Donan;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;9;2020-12;200069409;Realised;233.20000000000002;Solaire;48.465723134, -2.886528134;22287
Saint-Eloy;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;4;2020-12;242900801;;;Solaire;48.36351197, -4.115445234;29246
Saint-Fiacre;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;2;2020-12;200069086;;;Solaire;48.455206376, -3.052683393;22289
Saint-Frégant;29;Finistère;CC Communauté Lesneven Côte des Légendes;53;Bretagne;8;2020-12;242900793;Realised;86.3;Solaire;48.599740252, -4.373309192;29248
Saint-Georges-de-Gréhaigne;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;4;2020-12;200070670;Realised;91.7;Solaire;48.578797966, -1.5495375550000001;35270
Saint-Georges-de-Reintembault;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;40;2020-12;200072452;Realised;447.79999999999995;Solaire;48.512904771, -1.235078905;35271
Saint-Germain-sur-Ille;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;11;2020-12;243500667;Realised;64.8;Solaire;48.250415641000004, -1.652011404;35274
Saint-Gildas;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;8;2020-12;200069409;Realised;176.9;Solaire;48.422491219, -3.006568672;22291
Saint-Gildas-de-Rhuys;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;21;2020-12;200067932;Realised;81.35000000000001;Solaire;47.512326156, -2.8324384780000003;56214
Saint-Glen;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;13;2020-12;200069391;Realised;34.3;Solaire;48.353119444, -2.521306168;22296
Saint-Goazec;29;Finistère;CC de Haute-Cornouaille;53;Bretagne;9;2020-12;242900561;;;Solaire;48.15154634, -3.7657612570000003;29249
Saint-Gondran;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;7;2020-12;243500667;Realised;47.5;Solaire;48.268051343, -1.825332611;35276
Saint-Grégoire;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;35;2020-12;243500139;Realised;282.6;Solaire;48.158447292, -1.685359976;35278
Saint-Gérand;56;Morbihan;CC Pontivy Communauté;53;Bretagne;19;2020-12;245614433;Realised;89.19999999999999;Solaire;48.108801611, -2.886109143;56213
Saint-Hervé;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;6;2020-12;200067460;;;Solaire;48.274036297, -2.812260821;22300
Saint-Hilaire-des-Landes;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;13;2020-12;200070688;Realised;79.1;Solaire;48.338256871, -1.366527011;35280
Saint-Jacques-de-la-Lande;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;30;2020-12;243500139;Realised;260.40000000000003;Solaire;48.076010251, -1.722592393;35281
Saint-Jacut-les-Pins;56;Morbihan;CA Redon Agglomération;53;Bretagne;11;2020-12;243500741;Realised;32.599999999999994;Solaire;47.67774869, -2.212488437;56221
Saint-Jean-Brévelay;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;31;2020-12;200067221;Realised;479.2499999999999;Solaire;47.831272023, -2.7272011750000003;56222
Saint-Jean-Kerdaniel;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;6;2020-12;200069086;Realised;106.0;Solaire;48.552526213, -3.034424869;22304
Saint-Jouan-de-l'Isle;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;8;2020-12;200068989;;;Solaire;48.26633992, -2.178599296;22305
Saint-Jouan-des-Guérets;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;15;2020-12;243500782;Realised;223.79999999999995;Solaire;48.60392736, -1.965357508;35284
Saint-Lunaire;35;Ille-et-Vilaine;CC Côte d'Émeraude;53;Bretagne;11;2020-12;243500725;Realised;39.0;Solaire;48.620021687, -2.096808515;35287
Saint-Léger-des-Prés;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;3;2020-12;243500733;;;Solaire;48.388306451, -1.6569983719999999;35286
Saint-Léry;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;1;2020-12;200066777;;;Solaire;48.091146904, -2.263788178;56225
Saint-M'Hervé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;27;2020-12;200039022;Realised;162.62;Solaire;48.172432232, -1.111446191;35300
Saint-Malo;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;89;2020-12;243500782;Realised;1092.48;Solaire;48.639913499, -1.9809110520000002;35288
Saint-Malon-sur-Mel;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;11;2020-12;200038990;Realised;45.949999999999996;Solaire;48.09430097, -2.111545391;35290
Saint-Maudez;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;2;2020-12;200068989;;;Solaire;48.454571606, -2.182551317;22315
Saint-Maugan;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;13;2020-12;200038990;Realised;42.48;Solaire;48.136666632, -2.102105944;35295
Saint-Mayeux;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;4;2020-12;200067460;Realised;214.6;Solaire;48.264012779, -3.015568776;22316
Saint-Méen;29;Finistère;CC Communauté Lesneven Côte des Légendes;53;Bretagne;9;2020-12;242900793;;;Solaire;48.554589487, -4.258950817;29255
Saint-Nicodème;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2020-12;200067981;;;Solaire;48.354067209, -3.339774563;22320
Saint-Nicolas-du-Tertre;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;6;2020-12;200066785;Realised;144.7;Solaire;47.796028572, -2.21768199;56230
Saint-Onen-la-Chapelle;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;25;2020-12;200038990;Realised;656.3999999999999;Solaire;48.169474689, -2.15561949;35302
Saint-Pabu;29;Finistère;CC du Pays des Abers;53;Bretagne;12;2020-12;242900553;Realised;190.9;Solaire;48.562425267, -4.619830497;29257
Saint-Père-Marc-en-Poulet;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;16;2020-12;243500782;Realised;46.5;Solaire;48.584160272, -1.929208772;35306
Saint-Péran;35;Ille-et-Vilaine;CC de Brocéliande;53;Bretagne;4;2020-12;243500618;Realised;100.4;Solaire;48.056858463, -2.0645647990000002;35305
Saint-Péver;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;5;2020-12;200069086;Realised;38.8;Solaire;48.482566517, -3.090730422;22322
Saint-Pôtan;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;8;2020-12;200068989;Realised;48.599999999999994;Solaire;48.557366842, -2.293151411;22323
Saint-Quay-Portrieux;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;9;2020-12;200069409;;;Solaire;48.654275588, -2.843668457;22325
Saint-Renan;29;Finistère;CC du Pays d'Iroise;53;Bretagne;33;2020-12;242900074;Realised;131.45000000000002;Solaire;48.42599753, -4.624074665;29260
Saint-Rémy-du-Plain;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;16;2020-12;200070688;Realised;544.5;Solaire;48.376044027, -1.566578266;35309
Saint-Senoux;35;Ille-et-Vilaine;CC Vallons de Haute-Bretagne Communauté;53;Bretagne;26;2020-12;200043990;Realised;152.2;Solaire;47.909937667, -1.790048906;35312
Saint-Servais;29;Finistère;CC du Pays de Landivisiau;53;Bretagne;7;2020-12;242900751;;;Solaire;48.515312286, -4.15817881;29264
Saint-Servant;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;9;2020-12;200066777;Realised;59.1;Solaire;47.899083472, -2.5120459950000003;56236
Saint-Sulpice-la-Forêt;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;14;2020-12;243500139;Realised;74.44999999999999;Solaire;48.212295719, -1.575945093;35315
Saint-Thonan;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;17;2020-12;242900801;Realised;54.37;Solaire;48.476997848, -4.322554585;29268
Saint-Tugdual;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;2;2020-12;245614417;;;Solaire;48.09611445, -3.366970383;56238
Sainte-Anne-sur-Vilaine;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;18;2020-12;200070662;Realised;227.70000000000002;Solaire;47.734123037, -1.805150414;35249
Sainte-Colombe;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;10;2020-12;243500634;Realised;173.4;Solaire;47.895347661, -1.457524201;35262
Sainte-Sève;29;Finistère;CA Morlaix Communauté;53;Bretagne;11;2020-12;242900835;Realised;160.6;Solaire;48.560167466, -3.889225154;29265
Sainte-Tréphine;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;9;2020-12;242200715;Realised;353.24;Solaire;48.265779723, -3.169510924;22331
Sarzeau;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;74;2020-12;200067932;Realised;601.1999999999998;Solaire;47.523805736, -2.7516343340000002;56240
Saulnières;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;15;2020-12;200070662;Realised;263.4;Solaire;47.91915856, -1.577783335;35321
Sauzon;56;Morbihan;CC de Belle-Île-en-Mer;53;Bretagne;3;2020-12;245600465;Realised;37.0;Solaire;47.354135937, -3.230847707;56241
Scrignac;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;5;2020-12;200067197;Realised;45.699999999999996;Solaire;48.426539816, -3.668497638;29275
Sens-de-Bretagne;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;22;2020-12;243500667;Realised;236.15000000000003;Solaire;48.336432972, -1.553947694;35326
Servon-sur-Vilaine;35;Ille-et-Vilaine;CC Pays de Châteaugiron Communauté;53;Bretagne;33;2020-12;243500659;Realised;276.2;Solaire;48.12104719, -1.4579877190000001;35327
Sibiril;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;12;2020-12;200067072;Realised;238.0;Solaire;48.664161725, -4.071671856;29276
Vannes;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;1;2017-12;200067932;Project;99.0;Solaire;47.660028181, -2.756800439;56260
Vannes;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;168;2017-12;200067932;Realised;1018.7499999999998;Solaire;47.660028181, -2.756800439;56260
Vergéal;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;10;2017-12;200039022;Realised;29.8;Solaire;48.035925595, -1.255689847;35350
Vezin-le-Coquet;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;26;2017-12;243500139;Realised;102.20000000000002;Solaire;48.117647896, -1.749274591;35353
Vieux-Viel;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;1;2017-12;200070670;Project;90.0;Solaire;48.501304157, -1.5534371180000002;35354
Vieux-Viel;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;5;2017-12;200070670;;;Solaire;48.501304157, -1.5534371180000002;35354
Visseiche;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;21;2017-12;200039022;Realised;628.74;Solaire;47.960294554, -1.2984902329999999;35359
Étrelles;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;42;2017-12;200039022;Realised;176.45000000000002;Solaire;48.069711813, -1.21597232;35109
Évran;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;19;2017-12;200068989;Realised;176.04999999999998;Solaire;48.384869598, -1.98004845;22056
Île-de-Batz;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;1;2017-12;200067072;;;Solaire;48.745381755, -4.014022855;29082
Acigné;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;45;2018-12;243500139;Realised;154.92;Solaire;48.146399173, -1.519164854;35001
Allaire;56;Morbihan;CA Redon Agglomération;53;Bretagne;29;2018-12;243500741;Realised;159.95000000000002;Solaire;47.639244905, -2.177330116;56001
Ambon;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;17;2018-12;200027027;Realised;820.3;Solaire;47.557577634, -2.539530349;56002
Andel;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;11;2018-12;200069391;Realised;54.5;Solaire;48.494081729, -2.5511343980000003;22002
Andouillé-Neuville;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;8;2018-12;243500667;Realised;103.0;Solaire;48.297616383, -1.5957802349999999;35003
Arbrissel;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;5;2018-12;243500634;Realised;219.10000000000002;Solaire;47.92705917, -1.294990153;35005
Arzon;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;17;2018-12;200067932;Realised;169.15;Solaire;47.54784919, -2.8871965150000003;56005
Aubigné;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;8;2018-12;243500667;;;Solaire;48.298797096, -1.630940511;35007
Audierne;29;Finistère;CC Cap Sizun - Pointe du Raz;53;Bretagne;12;2018-12;242900629;Realised;46.1;Solaire;48.027652288, -4.561669617;29003
Augan;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;20;2018-12;200066785;Realised;314.51000000000005;Solaire;47.91243007, -2.267633595;56006
Availles-sur-Seiche;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;20;2018-12;200039022;Realised;551.97;Solaire;47.958114799, -1.185696276;35008
Bais;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;1;2018-12;200039022;Project;77.0;Solaire;48.011068347, -1.305427436;35014
Bazouges-la-Pérouse;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;18;2018-12;200070688;Realised;186.89999999999998;Solaire;48.440532122, -1.563608208;35019
Beaussais-sur-Mer;22;Côtes-d'Armor;CC Côte d'Émeraude;53;Bretagne;2;2018-12;243500725;Project;180.0;Solaire;48.560481164, -2.136436824;22209
Beignon;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;11;2018-12;200066785;Realised;32.1;Solaire;47.965778383, -2.180200918;56012
Berné;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;1;2018-12;245614417;Project;89.0;Solaire;47.984844159, -3.373779288;56014
Berric;56;Morbihan;CC Questembert Communauté;53;Bretagne;17;2018-12;245614383;Realised;137.70000000000002;Solaire;47.638462155, -2.527342303;56015
Betton;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;50;2018-12;243500139;Realised;185.54000000000002;Solaire;48.181209086, -1.646448091;35024
Bignan;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;22;2018-12;200067221;Realised;297.5;Solaire;47.877092891, -2.759559492;56017
Billio;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;3;2018-12;200067221;;;Solaire;47.867755671, -2.647433071;56019
Binic-Étables-sur-Mer;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;40;2018-12;200069409;Realised;251.40000000000003;Solaire;48.616869203, -2.837912449;22055
Bodilis;29;Finistère;CC du Pays de Landivisiau;53;Bretagne;11;2018-12;242900751;Realised;36.3;Solaire;48.515368936, -4.1200308660000005;29010
Bohal;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;7;2018-12;200066785;;;Solaire;47.78472462, -2.446983313;56020
Bohars;29;Finistère;Brest Métropole;53;Bretagne;19;2018-12;242900314;Realised;95.60000000000001;Solaire;48.431287905, -4.521855553;29011
Botmeur;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;4;2018-12;200067197;;;Solaire;48.376876446, -3.922779656;29013
Bourg-Blanc;29;Finistère;CC du Pays des Abers;53;Bretagne;38;2018-12;242900553;Realised;238.30000000000004;Solaire;48.495737013, -4.500030614;29015
Bourgbarré;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;33;2018-12;243500139;Realised;2645.3000000000006;Solaire;47.988561851, -1.622383541;35032
Brandérion;56;Morbihan;CA Lorient Agglomération;53;Bretagne;1;2018-12;200042174;Project;90.0;Solaire;47.79226162, -3.193097511;56021
Brennilis;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;2;2018-12;200067197;;;Solaire;48.359860663, -3.850947023;29018
Brest;29;Finistère;Brest Métropole;53;Bretagne;3;2018-12;242900314;Project;254.2;Solaire;48.400219339, -4.502581718;29019
Brest;29;Finistère;Brest Métropole;53;Bretagne;146;2018-12;242900314;Realised;1060.03;Solaire;48.400219339, -4.502581718;29019
Breteil;35;Ille-et-Vilaine;CC Montfort Communauté;53;Bretagne;50;2018-12;243500550;Realised;221.25000000000003;Solaire;48.138161064, -1.910533043;35040
Brie;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;18;2018-12;243500634;Realised;971.3599999999999;Solaire;47.951268532, -1.550509118;35041
Brielles;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;22;2018-12;200039022;Realised;233.75;Solaire;48.011597893, -1.098494326;35042
Bringolo;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;2;2018-12;200069086;Realised;42.1;Solaire;48.577096609, -3.006187547;22019
Bruc-sur-Aff;35;Ille-et-Vilaine;CA Redon Agglomération;53;Bretagne;5;2018-12;243500741;Realised;188.9;Solaire;47.814263471, -2.006169611;35045
Bruz;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;66;2018-12;243500139;Realised;239.29999999999998;Solaire;48.025844084, -1.748443395;35047
Brécé;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;23;2018-12;243500139;Realised;64.80000000000001;Solaire;48.11035916, -1.489755203;35039
Bréhan;56;Morbihan;CC Pontivy Communauté;53;Bretagne;15;2018-12;245614433;Realised;171.6;Solaire;48.070074551, -2.686954962;56024
Bréhand;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;1;2018-12;200069391;Project;90.0;Solaire;48.393620881, -2.588841692;22015
Brélidy;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;7;2018-12;200067981;;;Solaire;48.649389557, -3.227682307;22018
