Commune;Code département;Département;EPCI;Code région;Région;Compte;Date de la donnée;Code EPCI;Régime d'exploitation;Puissance de raccordement;Filière;Coordonnées géographiques;Code Insee Commune
Saint-Uniac;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;1;2019-12;200038990;;;Éolien;48.1669783756, -2.03378556474;35320
Scaër;29;Finistère;CA Quimperlé Communauté;53;Bretagne;3;2019-12;242900694;Realised;29950.0;Éolien;48.0279903072, -3.73073835764;29274
Séglien;56;Morbihan;CC Pontivy Communauté;53;Bretagne;1;2019-12;245614433;Realised;9000.0;Éolien;48.102365362, -3.15150581727;56242
Trédias;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;1;2019-12;200069391;;;Éolien;48.3653903588, -2.22290375179;22348
Trégrom;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;1;2019-12;200065928;;;Éolien;48.5946464284, -3.40266097261;22359
Yvignac-la-Tour;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;1;2019-12;200068989;Realised;8000.0;Éolien;48.3488527307, -2.17094067762;22391
Allaire;56;Morbihan;CA Redon Agglomération;53;Bretagne;1;2020-12;243500741;Realised;8200.0;Éolien;47.6392193445, -2.17681507496;56001
Bignan;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;1;2020-12;200067221;Realised;2400.0;Éolien;47.8771804702, -2.75915073091;56017
Bréhan;56;Morbihan;CC Pontivy Communauté;53;Bretagne;1;2020-12;245614433;Realised;8200.0;Éolien;48.0699465844, -2.68732663005;56024
Campénéac;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;1;2020-12;200066777;Realised;12000.0;Éolien;47.962439437, -2.27757699452;56032
Chasné-sur-Illet;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;1;2020-12;243500774;;;Éolien;48.2351678517, -1.57162603055;35067
Guerlédan;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2020-12;200067460;Realised;9200.0;Éolien;48.1957524474, -2.9837108711;22158
Iffendic;35;Ille-et-Vilaine;CC Montfort Communauté;53;Bretagne;2;2020-12;243500550;Realised;2510.0;Éolien;48.1137342706, -2.02411746064;35133
La Gacilly;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;1;2020-12;200066785;Realised;11980.0;Éolien;47.7728317091, -2.15651114837;56061
Landunvez;29;Finistère;CC du Pays d'Iroise;53;Bretagne;1;2020-12;242900074;Realised;4000.0;Éolien;48.5343990673, -4.72936031932;29109
Langoëlan;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;1;2020-12;245614417;;;Éolien;48.1207904206, -3.23318501887;56099
Lannéanou;29;Finistère;CA Morlaix Communauté;53;Bretagne;1;2020-12;242900835;Realised;4000.0;Éolien;48.4980971712, -3.66516986251;29114
Larré;56;Morbihan;CC Questembert Communauté;53;Bretagne;1;2020-12;245614383;Realised;9200.0;Éolien;47.7158136416, -2.49456221297;56108
Lohuec;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2020-12;200067981;Realised;9350.0;Éolien;48.4622299477, -3.52706033812;22132
Loscouët-sur-Meu;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2020-12;200067460;;;Éolien;48.1756621507, -2.25102250347;22133
Magoar;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2020-12;200067981;Realised;5600.0;Éolien;48.4014791797, -3.17683150535;22139
Maël-Pestivien;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2020-12;200067981;Realised;5600.0;Éolien;48.4041439455, -3.29047753101;22138
Mohon;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;2;2020-12;200066777;Realised;20000.0;Éolien;48.0633640521, -2.49561629627;56134
Moréac;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;2;2020-12;200067221;Realised;16000.0;Éolien;47.9328057263, -2.80381737947;56140
Médréac;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;1;2020-12;200038990;;;Éolien;48.2612561283, -2.06133339808;35171
Plestan;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;3;2020-12;200069391;Realised;21000.0;Éolien;48.4145560996, -2.44084892144;22193
Plouguernével;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;1;2020-12;242200715;Realised;4000.0;Éolien;48.2340717388, -3.24711732443;22220
Plouguin;29;Finistère;CC du Pays des Abers;53;Bretagne;2;2020-12;242900553;Realised;18000.0;Éolien;48.52926645, -4.59194113774;29196
Plouhinec;56;Morbihan;CC de Blavet Bellevue Océan;53;Bretagne;1;2020-12;245600440;;;Éolien;47.6929109171, -3.23358959435;56169
Plounévez-Quintin;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;1;2020-12;242200715;Realised;2000.0;Éolien;48.2853424694, -3.24078209284;22229
Plumieux;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2020-12;200067460;Realised;8000.0;Éolien;48.1061077392, -2.59155562582;22241
Pléchâtel;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;1;2020-12;200070662;Realised;4800.0;Éolien;47.8751941838, -1.73375846531;35221
Plémet;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;2;2020-12;200067460;Realised;20000.0;Éolien;48.1860837585, -2.5859903316;22183
Plésidy;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2020-12;200067981;Realised;11000.0;Éolien;48.4414674679, -3.12592291873;22189
Pouldergat;29;Finistère;CC Douarnenez Communauté;53;Bretagne;1;2020-12;242900645;Realised;6900.0;Éolien;48.0406832408, -4.32643354494;29224
Radenac;56;Morbihan;CC Pontivy Communauté;53;Bretagne;1;2020-12;245614433;Realised;8200.0;Éolien;47.9491864881, -2.7130262254;56189
Retiers;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;1;2020-12;243500634;Realised;11500.0;Éolien;47.9060282888, -1.34373706233;35239
Roudouallec;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;1;2020-12;245614417;Realised;5600.0;Éolien;48.1198265822, -3.69385005734;56199
Saint-Bihy;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;1;2020-12;200069409;Realised;3200.0;Éolien;48.3758879251, -2.96669144631;22276
Saint-Caradec;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2020-12;200067460;Realised;6150.0;Éolien;48.1922379278, -2.86751466131;22279
Saint-Donan;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;1;2020-12;200069409;;;Éolien;48.4657753573, -2.8865935093;22287
Saint-Méloir-des-Ondes;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;1;2020-12;243500782;;;Éolien;48.6387125438, -1.90517612803;35299
Saint-Étienne-du-Gué-de-l'Isle;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2020-12;200067460;Realised;8000.0;Éolien;48.0856987745, -2.64402858884;22288
Silfiac;56;Morbihan;CC Pontivy Communauté;53;Bretagne;1;2020-12;245614433;Realised;3200.0;Éolien;48.1449436665, -3.17252446086;56245
Trégrom;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;1;2020-12;200065928;;;Éolien;48.5946464284, -3.40266097261;22359
Trémeheuc;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;1;2020-12;243500733;Realised;12000.0;Éolien;48.4389203583, -1.69745222978;35342
Balazé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;2;2021-07;200039022;Realised;8900.0;Éolien;48.1777363541, -1.18302870433;35015
Boqueho;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;1;2021-07;200069086;Realised;8400.0;Éolien;48.4679009136, -2.98514567915;22011
Bréhan;56;Morbihan;CC Pontivy Communauté;53;Bretagne;1;2021-07;245614433;Realised;8200.0;Éolien;48.0699465844, -2.68732663005;56024
Chasné-sur-Illet;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;1;2021-07;243500774;;;Éolien;48.2351678517, -1.57162603055;35067
Collorec;29;Finistère;CC de Haute-Cornouaille;53;Bretagne;1;2021-07;242900561;Realised;8000.0;Éolien;48.2916222474, -3.77150132255;29036
Crédin;56;Morbihan;CC Pontivy Communauté;53;Bretagne;2;2021-07;245614433;Realised;20000.0;Éolien;48.0385062482, -2.76505746928;56047
Forges de Lanouée;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;1;2021-07;200066777;Realised;8000.0;Éolien;47.9872211991, -2.57567607546;56102
Gurunhuel;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2021-07;200067981;Realised;6000.0;Éolien;48.5082694097, -3.28883122732;22072
Iffendic;35;Ille-et-Vilaine;CC Montfort Communauté;53;Bretagne;2;2021-07;243500550;Realised;2510.0;Éolien;48.1137342706, -2.02411746064;35133
Kergrist;56;Morbihan;CC Pontivy Communauté;53;Bretagne;3;2021-07;245614433;Realised;19698.0;Éolien;48.1472818466, -2.92787554336;56093
Kergrist-Moëlou;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;3;2021-07;242200715;Realised;26000.0;Éolien;48.29472326, -3.32538204171;22087
La Chapelle-Neuve;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2021-07;200067981;Realised;4800.0;Éolien;48.4656069567, -3.4406776147;22037
Landunvez;29;Finistère;CC du Pays d'Iroise;53;Bretagne;1;2021-07;242900074;Realised;4000.0;Éolien;48.5343990673, -4.72936031932;29109
Lanrivoaré;29;Finistère;CC du Pays d'Iroise;53;Bretagne;2;2021-07;242900074;Realised;5150.0;Éolien;48.4660390019, -4.63526600246;29119
Le Rheu;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;1;2021-07;243500139;;;Éolien;48.097397419, -1.78149989185;35240
Les Fougerêts;56;Morbihan;CA Redon Agglomération;53;Bretagne;1;2021-07;243500741;Realised;12000.0;Éolien;47.7480373026, -2.19710765653;56060
Loscouët-sur-Meu;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2021-07;200067460;;;Éolien;48.1756621507, -2.25102250347;22133
Louargat;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2021-07;200067981;;;Éolien;48.5612002546, -3.34101341684;22135
Mahalon;29;Finistère;CC Cap Sizun - Pointe du Raz;53;Bretagne;1;2021-07;242900629;Realised;6000.0;Éolien;48.0273634035, -4.41897227168;29143
Mauron;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;1;2021-07;200066777;Realised;10000.0;Éolien;48.0820059121, -2.30432452661;56127
Maxent;35;Ille-et-Vilaine;CC de Brocéliande;53;Bretagne;1;2021-07;243500618;Realised;6000.0;Éolien;47.9788328525, -2.01519596065;35169
Melgven;29;Finistère;CA Concarneau Cornouaille Agglomération;53;Bretagne;1;2021-07;242900769;Realised;6000.0;Éolien;47.9129471121, -3.84206992486;29146
Mohon;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;2;2021-07;200066777;Realised;20000.0;Éolien;48.0633640521, -2.49561629627;56134
Montreuil-des-Landes;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;1;2021-07;200039022;Realised;12000.0;Éolien;48.2507630076, -1.22879248978;35192
Moréac;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;2;2021-07;200067221;Realised;16000.0;Éolien;47.9328057263, -2.80381737947;56140
Médréac;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;1;2021-07;200038990;;;Éolien;48.2612561283, -2.06133339808;35171
Noyal-sous-Bazouges;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;1;2021-07;200070688;Realised;12000.0;Éolien;48.4173130249, -1.62400476475;35205
Noyal-sur-Vilaine;35;Ille-et-Vilaine;CC Pays de Châteaugiron Communauté;53;Bretagne;1;2021-07;243500659;Realised;800.0;Éolien;48.0914044616, -1.50548866524;35207
Plestan;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;3;2021-07;200069391;Realised;21000.0;Éolien;48.4145560996, -2.44084892144;22193
Plouarzel;29;Finistère;CC du Pays d'Iroise;53;Bretagne;2;2021-07;242900074;Realised;6700.0;Éolien;48.4388139541, -4.72098791588;29177
Plouguernével;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;1;2021-07;242200715;Realised;4000.0;Éolien;48.2340717388, -3.24711732443;22220
Plouhinec;56;Morbihan;CC de Blavet Bellevue Océan;53;Bretagne;1;2021-07;245600440;;;Éolien;47.6929109171, -3.23358959435;56169
Plouider;29;Finistère;CC Communauté Lesneven Côte des Légendes;53;Bretagne;1;2021-07;242900793;;;Éolien;48.602186011, -4.29367754752;29198
Ploumoguer;29;Finistère;CC du Pays d'Iroise;53;Bretagne;1;2021-07;242900074;Realised;5250.0;Éolien;48.3995302533, -4.71529077573;29201
Plouyé;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;1;2021-07;200067197;Realised;9200.0;Éolien;48.3207546118, -3.73395205776;29211
Pouldergat;29;Finistère;CC Douarnenez Communauté;53;Bretagne;1;2021-07;242900645;Realised;6900.0;Éolien;48.0406832408, -4.32643354494;29224
Radenac;56;Morbihan;CC Pontivy Communauté;53;Bretagne;1;2021-07;245614433;Realised;8200.0;Éolien;47.9491864881, -2.7130262254;56189
Saint-Laurent-sur-Oust;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;1;2021-07;200066785;Realised;8000.0;Éolien;47.7918218379, -2.31430772802;56224
Saint-Martin-sur-Oust;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;1;2021-07;200066785;Realised;9000.0;Éolien;47.7625644099, -2.26391469379;56229
Saint-Étienne-du-Gué-de-l'Isle;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2021-07;200067460;Realised;8000.0;Éolien;48.0856987745, -2.64402858884;22288
Sibiril;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;1;2021-07;200067072;;;Éolien;48.6638575511, -4.07209865106;29276
Trémeheuc;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;1;2021-07;243500733;Realised;12000.0;Éolien;48.4389203583, -1.69745222978;35342
Yvignac-la-Tour;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;1;2021-07;200068989;Realised;8000.0;Éolien;48.3488527307, -2.17094067762;22391
Allaire;56;Morbihan;CA Redon Agglomération;53;Bretagne;1;2017-12;243500741;Realised;8200.0;Éolien;47.6392193445, -2.17681507496;56001
Beuzec-Cap-Sizun;29;Finistère;CC Cap Sizun - Pointe du Raz;53;Bretagne;1;2017-12;242900629;Realised;1500.0;Éolien;48.0717542642, -4.50670939299;29008
Campénéac;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;1;2017-12;200066777;Realised;12000.0;Éolien;47.962439437, -2.27757699452;56032
Cast;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;3;2017-12;200067247;Realised;20000.0;Éolien;48.1490980732, -4.11928421519;29025
Caurel;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2017-12;200067460;Realised;4245.0;Éolien;48.2174929186, -3.03912120085;22033
Chartres-de-Bretagne;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;1;2017-12;243500139;;;Éolien;48.0451561683, -1.70650297343;35066
Chasné-sur-Illet;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;1;2017-12;243500774;;;Éolien;48.2351678517, -1.57162603055;35067
Gosné;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;1;2017-12;243500774;;;Éolien;48.2503523895, -1.45860853595;35121
